index=0	user_id=50154.0	Time Difference(DAYS)	Weight
http://www.elfyourself.com/	12/22/2016 16:02	6.040416667	0.002380567
http://www.zillow.com/homes/for_sale/fsba	12/22/2016 0:46	6.6765625	0.001260102
http://www.huffingtonpost.com/entry/mitch-mcconnell-machiavelli-2016_us_58519c78e4b0e411bfd50d1a	12/21/2016 21:55	6.79505787	0.001119293
http://www.huffingtonpost.com/	12/21/2016 21:55	6.795196759	0.001119138
index=2	user_id=50729.0	Time Difference(DAYS)	Weight
https://www.birchbox.com/shop/clinique-even-better-makeup-spf-15	10/3/2016 8:35	0	1
https://www.buzzfeed.com/caseyrackham/things-youll-only-understand-if-you-hate-peas?bffbmain&ref=bffbmain&utm_term=.ggvylkeRx#.uiz2DWGKx	10/3/2016 1:32	0.293506944	0.745644045
https://www.buzzfeed.com/caseyrackham/things-youll-only-understand-if-you-hate-peas?bffbmain&ref=bffbmain&utm_term=4ldqpgp#4ldqpgp	10/3/2016 1:32	0.293877315	0.745367931
http://www.businessinsider.com/harvard-robobees-closer-to-pollinating-crops-2014-6	10/3/2016 1:19	0.302488426	0.738977041
http://www.cosmopolitan.com/entertainment/a4370584/abandoned-theme-park-in-japan/?mag=cos&list=nl_chg_news&src=nl&date=100116	10/2/2016 23:34	0.375532407	0.686923458
http://www.cosmopolitan.com/style-beauty/beauty/a4370479/urban-decay-full-spectrum-eyeshadow-palette/?mag=cos&list=nl_chg_news&src=nl&date=100116	10/2/2016 23:32	0.376782407	0.68606534
http://www.cosmopolitan.com/entertainment/a4370584/abandoned-theme-park-in-japan/?mag=cos&list=nl_chg_news&src=nl&date=100116	10/2/2016 23:27	0.380729167	0.683362942
http://www.cosmopolitan.com/style-beauty/beauty/a4370479/urban-decay-full-spectrum-eyeshadow-palette/?mag=cos&list=nl_chg_news&src=nl&date=100116	10/2/2016 23:27	0.380729167	0.683362942
http://www.cosmopolitan.com/entertainment/a4370584/abandoned-theme-park-in-japan/?mag=cos&list=nl_chg_news&src=nl&date=100116	10/2/2016 23:26	0.380925926	0.683228497
http://www.cosmopolitan.com/style-beauty/beauty/a3998856/crystal-lip-art-tutorial/	10/2/2016 23:18	0.386689815	0.679301772
http://www.cosmopolitan.com/style-beauty/beauty/a3998856/crystal-lip-art-tutorial/	10/2/2016 23:18	0.386793981	0.679231015
http://www.cosmopolitan.com/style-beauty/beauty/a3915095/eyelash-extensions-for-beginners/?mag=cos&list=nl_chg_news&src=nl&date=090116	10/2/2016 23:16	0.387997685	0.678413914
http://www.cosmopolitan.com/sex-love/a3985048/breast-size-shape-changes/?mag=cos&list=nl_chg_news&src=nl&date=090116	10/2/2016 23:16	0.388240741	0.678249041
http://www.cosmopolitan.com/style-beauty/beauty/a3915095/eyelash-extensions-for-beginners/?mag=cos&list=nl_chg_news&src=nl&date=090116	10/2/2016 23:15	0.389050926	0.677699757
http://www.cosmopolitan.com/sex-love/a3985048/breast-size-shape-changes/?mag=cos&list=nl_chg_news&src=nl&date=090116	10/2/2016 23:15	0.38912037	0.677652696
https://answers.yahoo.com/question/index?qid=20130501145316AAYYSkL	10/1/2016 19:48	1.532673611	0.215957508
https://answers.yahoo.com/question/index?qid=20130501145316AAYYSkL	10/1/2016 19:44	1.535543981	0.215338519
http://www.goodhousekeeping.com/food-recipes/g3686/most-popular-food-cocktails-every-decade/?src=arb_fb_d&mag=ghk&dom=fb	10/1/2016 14:23	1.75806713	0.172377726
http://www.goodhousekeeping.com/food-recipes/g3686/most-popular-food-cocktails-every-decade/?src=arb_fb_d&mag=ghk&dom=fb	10/1/2016 14:15	1.763599537	0.171426695
http://us.yhs4.search.yahoo.com/yhs/web?hspart=iry&hsimp=yhs-fullyhosted_003&type=wncy_ir_15_20&param1=1&param2=f%3D7%26b%3DChrome%26cc%3Dus%26pa%3DWincy%26cd%3D2XzuyEtN2Y1L1Qzu0DtD0D0Fzy0AtAzytDtC0ByB0CtD0D0FtN0D0Tzu0StCtBtBzztN1L2XzutAtFtCtDtFyCtFyEtN1L1CzutN1L1G1B1V1N2Y1L1Qzu2SyEyEyCyEyBtAtCtDtGzztA0AyDtG0B0BtDyDtGtCtC0CtDtGyDyD0Bzy0Ezz0C0Ezz0EyEzz2QtN1M1F1B2Z1V1N2Y1L1Qzu2SyCtBtAyCzzzz0ByEtGtD0D0AyCtGyEtAzy0AtGzzzy0C0CtGtD0EzzyDyEzyzz0AyDyCyDzz2QtN0A0LzuyEtN1B2Z1V1T1S1NzuyByDyC%26cr%3D1982250010%26a%3Dwncy_ir_15_20%26os%3DWindows%207%20Professional	10/1/2016 13:36	1.790659722	0.166850059
http://us.yhs4.search.yahoo.com/yhs/web?hspart=iry&hsimp=yhs-fullyhosted_003&type=wncy_ir_15_20&param1=1&param2=f%3D7%26b%3DChrome%26cc%3Dus%26pa%3DWincy%26cd%3D2XzuyEtN2Y1L1Qzu0DtD0D0Fzy0AtAzytDtC0ByB0CtD0D0FtN0D0Tzu0StCtBtBzztN1L2XzutAtFtCtDtFyCtFyEtN1L1CzutN1L1G1B1V1N2Y1L1Qzu2SyEyEyCyEyBtAtCtDtGzztA0AyDtG0B0BtDyDtGtCtC0CtDtGyDyD0Bzy0Ezz0C0Ezz0EyEzz2QtN1M1F1B2Z1V1N2Y1L1Qzu2SyCtBtAyCzzzz0ByEtGtD0D0AyCtGyEtAzy0AtGzzzy0C0CtGtD0EzzyDyEzyzz0AyDyCyDzz2QtN0A0LzuyEtN1B2Z1V1T1S1NzuyByDyC%26cr%3D1982250010%26a%3Dwncy_ir_15_20%26os%3DWindows%207%20Professional	10/1/2016 6:51	2.071956019	0.125939201
http://us.yhs4.search.yahoo.com/yhs/web?hspart=iry&hsimp=yhs-fullyhosted_003&type=wncy_ir_15_20&param1=1&param2=f%3D7%26b%3DChrome%26cc%3Dus%26pa%3DWincy%26cd%3D2XzuyEtN2Y1L1Qzu0DtD0D0Fzy0AtAzytDtC0ByB0CtD0D0FtN0D0Tzu0StCtBtBzztN1L2XzutAtFtCtDtFyCtFyEtN1L1CzutN1L1G1B1V1N2Y1L1Qzu2SyEyEyCyEyBtAtCtDtGzztA0AyDtG0B0BtDyDtGtCtC0CtDtGyDyD0Bzy0Ezz0C0Ezz0EyEzz2QtN1M1F1B2Z1V1N2Y1L1Qzu2SyCtBtAyCzzzz0ByEtGtD0D0AyCtGyEtAzy0AtGzzzy0C0CtGtD0EzzyDyEzyzz0AyDyCyDzz2QtN0A0LzuyEtN1B2Z1V1T1S1NzuyByDyC%26cr%3D1982250010%26a%3Dwncy_ir_15_20%26os%3DWindows%207%20Professional	10/1/2016 6:51	2.072002315	0.125933371
http://www.dailymail.co.uk/health/article-2323976/The-health-warnings-written-face-From-overdoing-gym-eating-spicy-food-looks-reveal-true-toll-lifestyle.html	10/1/2016 3:31	2.211145833	0.109575022
http://www.dailymail.co.uk/health/article-2323976/The-health-warnings-written-face-From-overdoing-gym-eating-spicy-food-looks-reveal-true-toll-lifestyle.html	10/1/2016 3:31	2.211319444	0.109556
https://www.buzzfeed.com/maitlandquitmeyer/candy-youll-wish-you-knew-about-sooner?bffbmain&ref=bffbmain&utm_term=.srB7nB86J#.bwkgANJ02	9/30/2016 18:17	2.595509259	0.074607872
https://www.buzzfeed.com/maitlandquitmeyer/candy-youll-wish-you-knew-about-sooner?bffbmain&ref=bffbmain&utm_term=.srB7nB86J#.bwkgANJ02	9/30/2016 18:13	2.598402778	0.074392304
http://www.cnn.com/2016/09/28/opinions/trumps-america-no-fat-chicks-filipovic/index.html	9/30/2016 17:59	2.608310185	0.073658909
http://www.cnn.com/2016/09/27/politics/alicia-machado-donald-trump-2016-election-anderson-cooper/	9/30/2016 17:59	2.608368056	0.073654646
http://www.cnn.com/2016/09/27/politics/alicia-machado-donald-trump-2016-election-anderson-cooper/	9/30/2016 17:59	2.6084375	0.073649531
http://www.cnn.com/2016/09/28/opinions/trumps-america-no-fat-chicks-filipovic/index.html	9/30/2016 17:57	2.609409722	0.073577962
https://www.buzzfeed.com/maitlandquitmeyer/candy-youll-wish-you-knew-about-sooner?bffbmain&ref=bffbmain&utm_term=.srB7nB86J#.bwkgANJ02	9/30/2016 17:57	2.60943287	0.073576259
https://www.buzzfeed.com/maitlandquitmeyer/candy-youll-wish-you-knew-about-sooner?bffbmain&ref=bffbmain&utm_term=.srB7nB86J#.bwkgANJ02	9/30/2016 17:56	2.610115741	0.073526033
https://www.buzzfeed.com/maitlandquitmeyer/candy-youll-wish-you-knew-about-sooner?bffbmain&ref=bffbmain&utm_term=.srB7nB86J#.bwkgANJ02	9/30/2016 17:53	2.612581019	0.073344994
http://www.cnn.com/2016/09/28/opinions/trumps-america-no-fat-chicks-filipovic/index.html	9/30/2016 17:45	2.618321759	0.072925146
https://www.buzzfeed.com/maitlandquitmeyer/candy-youll-wish-you-knew-about-sooner?bffbmain&ref=bffbmain&utm_term=.srB7nB86J#.bwkgANJ02	9/30/2016 17:45	2.618368056	0.07292177
http://www.cnn.com/2016/09/28/opinions/trumps-america-no-fat-chicks-filipovic/index.html	9/30/2016 17:43	2.619502315	0.072839105
https://www.buzzfeed.com/maitlandquitmeyer/candy-youll-wish-you-knew-about-sooner?bffbmain&ref=bffbmain&utm_term=.srB7nB86J#.bwkgANJ02	9/30/2016 17:42	2.619872685	0.072812132
http://www.cosmopolitan.com/sex-love/a3906256/hair-things-guys-dont-care-about/?mag=cos&list=nl_chg_news&src=nl&date=090116	9/30/2016 5:42	3.120358796	0.044141328
http://www.cosmopolitan.com/style-beauty/beauty/g3906157/best-fall-makeup-looks/?mag=cos&list=nl_chg_news&src=nl&date=090116	9/30/2016 5:41	3.12087963	0.044118344
http://www.cosmopolitan.com/sex-love/positions/g3921001/non-penetrative-sex-positions/?mag=cos&list=nl_chg_news&src=nl&date=090116	9/30/2016 5:39	3.122303241	0.044055581
http://www.cosmopolitan.com/style-beauty/a3998219/glitter-nail-polish-hack/?mag=cos&list=nl_chg_news&src=nl&date=090116	9/30/2016 5:38	3.1228125	0.044033151
http://www.cosmopolitan.com/health-fitness/a3996390/things-your-gyno-wishes-youd-ask/?mag=cos&list=nl_chg_news&src=nl&date=090116	9/30/2016 5:37	3.12380787	0.043989343
http://www.cosmopolitan.com/sex-love/a3906256/hair-things-guys-dont-care-about/?mag=cos&list=nl_chg_news&src=nl&date=090116	9/30/2016 5:36	3.12443287	0.043961859
http://www.cosmopolitan.com/style-beauty/beauty/g3906157/best-fall-makeup-looks/?mag=cos&list=nl_chg_news&src=nl&date=090116	9/30/2016 5:36	3.124548611	0.043956771
http://www.cosmopolitan.com/sex-love/positions/g3921001/non-penetrative-sex-positions/?mag=cos&list=nl_chg_news&src=nl&date=090116	9/30/2016 5:35	3.1246875	0.043950666
http://www.cosmopolitan.com/style-beauty/a3998219/glitter-nail-polish-hack/?mag=cos&list=nl_chg_news&src=nl&date=090116	9/30/2016 5:35	3.124768519	0.043947105
http://www.cosmopolitan.com/health-fitness/a3996390/things-your-gyno-wishes-youd-ask/?mag=cos&list=nl_chg_news&src=nl&date=090116	9/30/2016 5:35	3.124837963	0.043944054
http://us.yhs4.search.yahoo.com/yhs/web?hspart=iry&hsimp=yhs-fullyhosted_003&type=wncy_ir_15_20&param1=1&param2=f%3D7%26b%3DChrome%26cc%3Dus%26pa%3DWincy%26cd%3D2XzuyEtN2Y1L1Qzu0DtD0D0Fzy0AtAzytDtC0ByB0CtD0D0FtN0D0Tzu0StCtBtBzztN1L2XzutAtFtCtDtFyCtFyEtN1L1CzutN1L1G1B1V1N2Y1L1Qzu2SyEyEyCyEyBtAtCtDtGzztA0AyDtG0B0BtDyDtGtCtC0CtDtGyDyD0Bzy0Ezz0C0Ezz0EyEzz2QtN1M1F1B2Z1V1N2Y1L1Qzu2SyCtBtAyCzzzz0ByEtGtD0D0AyCtGyEtAzy0AtGzzzy0C0CtGtD0EzzyDyEzyzz0AyDyCyDzz2QtN0A0LzuyEtN1B2Z1V1T1S1NzuyByDyC%26cr%3D1982250010%26a%3Dwncy_ir_15_20%26os%3DWindows%207%20Professional	9/30/2016 3:52	3.19619213	0.040917717
https://www.buzzfeed.com/katangus/so-little-so-pure?bffbmain&ref=bffbmain&utm_term=.gbBVzed5K#.wppwveWVr	9/30/2016 3:04	3.229652778	0.039571236
https://www.buzzfeed.com/katangus/so-little-so-pure?bffbmain&ref=bffbmain&utm_term=.gbBVzed5K#.wppwveWVr	9/30/2016 2:59	3.23318287	0.039431793
http://www.dailymail.co.uk/news/article-3253557/The-ultimate-bad-hair-day-Woman-ends-hospital-confusing-builder-s-foam-hair-mousse.html?ITO=applenews	9/30/2016 2:41	3.2459375	0.038932048
http://www.huffingtonpost.com/2014/12/09/bipolar-brain_n_6290238.html	9/30/2016 1:33	3.292824074	0.03714879
http://www.sephora.com/marc-jacobs-beauty-bday-gift?icid2=bi_birthday_010116_image	9/30/2016 1:13	3.306666667	0.036638097
http://www.sephora.com/vib	9/30/2016 1:13	3.307175926	0.036619444
https://www.sephora.com/profile/MyAccount/myAccountLoading.jsp?mediaId=16500028	9/30/2016 1:12	3.307881944	0.036593599
https://www.sephora.com/profile/MyAccount/myAccountLoading.jsp?mediaId=16500028	9/30/2016 1:11	3.308055556	0.036587247
http://www.sephora.com/	9/30/2016 1:11	3.308229167	0.036580895
http://us.yhs4.search.yahoo.com/yhs/web?hspart=iry&hsimp=yhs-fullyhosted_003&type=wncy_ir_15_20&param1=1&param2=f%3D7%26b%3DChrome%26cc%3Dus%26pa%3DWincy%26cd%3D2XzuyEtN2Y1L1Qzu0DtD0D0Fzy0AtAzytDtC0ByB0CtD0D0FtN0D0Tzu0StCtBtBzztN1L2XzutAtFtCtDtFyCtFyEtN1L1CzutN1L1G1B1V1N2Y1L1Qzu2SyEyEyCyEyBtAtCtDtGzztA0AyDtG0B0BtDyDtGtCtC0CtDtGyDyD0Bzy0Ezz0C0Ezz0EyEzz2QtN1M1F1B2Z1V1N2Y1L1Qzu2SyCtBtAyCzzzz0ByEtGtD0D0AyCtGyEtAzy0AtGzzzy0C0CtGtD0EzzyDyEzyzz0AyDyCyDzz2QtN0A0LzuyEtN1B2Z1V1T1S1NzuyByDyC%26cr%3D1982250010%26a%3Dwncy_ir_15_20%26os%3DWindows%207%20Professional	9/29/2016 9:39	3.95537037	0.019151574
http://us.yhs4.search.yahoo.com/yhs/web?hspart=iry&hsimp=yhs-fullyhosted_003&type=wncy_ir_15_20&param1=1&param2=f%3D7%26b%3DChrome%26cc%3Dus%26pa%3DWincy%26cd%3D2XzuyEtN2Y1L1Qzu0DtD0D0Fzy0AtAzytDtC0ByB0CtD0D0FtN0D0Tzu0StCtBtBzztN1L2XzutAtFtCtDtFyCtFyEtN1L1CzutN1L1G1B1V1N2Y1L1Qzu2SyEyEyCyEyBtAtCtDtGzztA0AyDtG0B0BtDyDtGtCtC0CtDtGyDyD0Bzy0Ezz0C0Ezz0EyEzz2QtN1M1F1B2Z1V1N2Y1L1Qzu2SyCtBtAyCzzzz0ByEtGtD0D0AyCtGyEtAzy0AtGzzzy0C0CtGtD0EzzyDyEzyzz0AyDyCyDzz2QtN0A0LzuyEtN1B2Z1V1T1S1NzuyByDyC%26cr%3D1982250010%26a%3Dwncy_ir_15_20%26os%3DWindows%207%20Professional	9/29/2016 9:27	3.964166667	0.01898385
http://us.yhs4.search.yahoo.com/yhs/web?hspart=iry&hsimp=yhs-fullyhosted_003&type=wncy_ir_15_20&param1=1&param2=f%3D7%26b%3DChrome%26cc%3Dus%26pa%3DWincy%26cd%3D2XzuyEtN2Y1L1Qzu0DtD0D0Fzy0AtAzytDtC0ByB0CtD0D0FtN0D0Tzu0StCtBtBzztN1L2XzutAtFtCtDtFyCtFyEtN1L1CzutN1L1G1B1V1N2Y1L1Qzu2SyEyEyCyEyBtAtCtDtGzztA0AyDtG0B0BtDyDtGtCtC0CtDtGyDyD0Bzy0Ezz0C0Ezz0EyEzz2QtN1M1F1B2Z1V1N2Y1L1Qzu2SyCtBtAyCzzzz0ByEtGtD0D0AyCtGyEtAzy0AtGzzzy0C0CtGtD0EzzyDyEzyzz0AyDyCyDzz2QtN0A0LzuyEtN1B2Z1V1T1S1NzuyByDyC%26cr%3D1982250010%26a%3Dwncy_ir_15_20%26os%3DWindows%207%20Professional	9/29/2016 6:10	4.100891204	0.016557912
http://us.yhs4.search.yahoo.com/yhs/web?hspart=iry&hsimp=yhs-fullyhosted_003&type=wncy_ir_15_20&param1=1&param2=f%3D7%26b%3DChrome%26cc%3Dus%26pa%3DWincy%26cd%3D2XzuyEtN2Y1L1Qzu0DtD0D0Fzy0AtAzytDtC0ByB0CtD0D0FtN0D0Tzu0StCtBtBzztN1L2XzutAtFtCtDtFyCtFyEtN1L1CzutN1L1G1B1V1N2Y1L1Qzu2SyEyEyCyEyBtAtCtDtGzztA0AyDtG0B0BtDyDtGtCtC0CtDtGyDyD0Bzy0Ezz0C0Ezz0EyEzz2QtN1M1F1B2Z1V1N2Y1L1Qzu2SyCtBtAyCzzzz0ByEtGtD0D0AyCtGyEtAzy0AtGzzzy0C0CtGtD0EzzyDyEzyzz0AyDyCyDzz2QtN0A0LzuyEtN1B2Z1V1T1S1NzuyByDyC%26cr%3D1982250010%26a%3Dwncy_ir_15_20%26os%3DWindows%207%20Professional	9/29/2016 5:55	4.111076389	0.016390123
http://www.mtv.com/artists/deftones/related-artists/?filter=similar	9/29/2016 1:50	4.281076389	0.01382777
http://www.mtv.com/artists/deftones/related-artists/?filter=similar	9/29/2016 1:50	4.281284722	0.01382489
http://www.cosmopolitan.com/entertainment/a3917926/brad-pitt-skips-film-premiere-voyage-of-time-statement/?mag=cos&list=nl_chg_news&src=nl&date=090116	9/28/2016 21:05	4.479155093	0.011342993
http://www.cosmopolitan.com/health-fitness/a3919218/woman-looked-pregnant-uterine-fibroids/?mag=cos&list=nl_chg_news&src=nl&date=090116	9/28/2016 21:02	4.481354167	0.011318076
http://www.cosmopolitan.com/health-fitness/a3919218/woman-looked-pregnant-uterine-fibroids/?mag=cos&list=nl_chg_news&src=nl&date=090116	9/28/2016 21:02	4.4815625	0.011315719
http://www.cosmopolitan.com/entertainment/a3909788/are-more-twilight-movies-on-the-way/?mag=cos&list=nl_chg_news&src=nl&date=090116	9/28/2016 20:59	4.48306713	0.011298705
http://www.cosmopolitan.com/entertainment/celebs/a3919465/courteney-cox-jennifer-aniston-brangelina-divorce/?mag=cos&list=nl_chg_news&src=nl&date=090116	9/28/2016 20:58	4.483969907	0.01128851
http://www.cosmopolitan.com/entertainment/a3917926/brad-pitt-skips-film-premiere-voyage-of-time-statement/?mag=cos&list=nl_chg_news&src=nl&date=090116	9/28/2016 20:51	4.488946759	0.011232468
http://www.cosmopolitan.com/health-fitness/a3919218/woman-looked-pregnant-uterine-fibroids/?mag=cos&list=nl_chg_news&src=nl&date=090116	9/28/2016 20:51	4.489085648	0.011230908
http://www.cosmopolitan.com/entertainment/a3909788/are-more-twilight-movies-on-the-way/?mag=cos&list=nl_chg_news&src=nl&date=090116	9/28/2016 20:51	4.489155093	0.011230128
http://www.cosmopolitan.com/entertainment/celebs/a3919465/courteney-cox-jennifer-aniston-brangelina-divorce/?mag=cos&list=nl_chg_news&src=nl&date=090116	9/28/2016 20:50	4.489340278	0.011228049
https://www.theguardian.com/lifeandstyle/wordofmouth/2013/apr/24/can-food-make-you-angry	9/28/2016 20:34	4.500925926	0.011098715
https://www.theguardian.com/lifeandstyle/wordofmouth/2013/apr/24/can-food-make-you-angry	9/28/2016 20:33	4.501111111	0.01109666
http://us.yhs4.search.yahoo.com/yhs/web?hspart=iry&hsimp=yhs-fullyhosted_003&type=wncy_ir_15_20&param1=1&param2=f%3D7%26b%3DChrome%26cc%3Dus%26pa%3DWincy%26cd%3D2XzuyEtN2Y1L1Qzu0DtD0D0Fzy0AtAzytDtC0ByB0CtD0D0FtN0D0Tzu0StCtBtBzztN1L2XzutAtFtCtDtFyCtFyEtN1L1CzutN1L1G1B1V1N2Y1L1Qzu2SyEyEyCyEyBtAtCtDtGzztA0AyDtG0B0BtDyDtGtCtC0CtDtGyDyD0Bzy0Ezz0C0Ezz0EyEzz2QtN1M1F1B2Z1V1N2Y1L1Qzu2SyCtBtAyCzzzz0ByEtGtD0D0AyCtGyEtAzy0AtGzzzy0C0CtGtD0EzzyDyEzyzz0AyDyCyDzz2QtN0A0LzuyEtN1B2Z1V1T1S1NzuyByDyC%26cr%3D1982250010%26a%3Dwncy_ir_15_20%26os%3DWindows%207%20Professional	9/26/2016 13:28	6.796585648	0.001117584
index=3	user_id=50644.0	Time Difference(DAYS)	Weight
https://www.clinique.com/customer_service/contact_us_thanks.tmpl	9/29/2016 16:03	0	1
https://www.clinique.com/customer_service/contact_us.tmpl	9/29/2016 16:02	0.000543981	0.999456166
http://www.clinique.com/customer-care/help-topics	9/29/2016 16:02	0.000601852	0.999398329
http://www.clinique.com/products/12794/3-Step/Combination-Oily-Type-3	9/29/2016 16:02	0.000729167	0.999271099
https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0ahUKEwij18fC-bTPAhVDbz4KHUxhCrUQFgjAATAA&url=http%3A%2F%2Fwww.clinique.com%2Fproducts%2F12794%2F3-Step%2FCombination-Oily-Type-3&usg=AFQjCNGOR9TImE9Yq1nQSChGl6nGZ8OkCA&sig2=kLllfmr7EOSLydVfDW5ayg	9/29/2016 16:01	0.000821759	0.999178578
https://www.google.com/search?q=clinique+for+oily+sensitive+skin&oq=clinique+oily+sensit&aqs=chrome.1.69i57j0l3.5695j0j4&sourceid=chrome&ie=UTF-8	9/29/2016 16:01	0.000856481	0.999143885
http://www.allure.com/review/clinique-liquid-facial-soap-oily-skin	9/29/2016 16:01	0.001087963	0.998912629
http://www.allure.com/gallery/best-face-washes-for-oily-skin	9/29/2016 16:01	0.00125	0.998750781
http://www.acne.org/messageboard/topic/322030-any-recommendations-for-a-gentle-face-wash/	9/29/2016 16:00	0.00193287	0.998068996
http://www.acne.org/messageboard/topic/322030-any-recommendations-for-a-gentle-face-wash/	9/29/2016 15:57	0.00380787	0.99619937
http://www.acne.org/messageboard/topic/322030-any-recommendations-for-a-gentle-face-wash/	9/29/2016 15:55	0.004953704	0.995058546
http://www.allure.com/gallery/best-face-washes-for-oily-skin	9/29/2016 15:47	0.011041667	0.989019069
http://www.acne.org/messageboard/topic/322030-any-recommendations-for-a-gentle-face-wash/	9/29/2016 15:42	0.014351852	0.985750645
http://www.acne.org/messageboard/topic/322030-any-recommendations-for-a-gentle-face-wash/	9/29/2016 15:42	0.01443287	0.985670784
http://www.acne.org/messageboard/topic/322030-any-recommendations-for-a-gentle-face-wash/	9/29/2016 15:42	0.014560185	0.985545302
http://www.everydayhealth.com/drugs/prednisone	9/29/2016 14:48	0.051655093	0.949656354
http://www.housebeautiful.com/room-decorating/colors/g627/paint-color-ideas/?slide=14&mag=hbu&list=nl_hbn_news&src=nl&date=092816	9/28/2016 20:09	0.828854167	0.436549212
http://www.cosmopolitan.com/entertainment/a3914882/david-beckham-lookalike-debt/?mag=cos&list=nl_chg_news&src=nl&date=090116	9/28/2016 20:09	0.828865741	0.43654416
http://www.housebeautiful.com/room-decorating/colors/g627/paint-color-ideas/?slide=10&mag=hbu&list=nl_hbn_news&src=nl&date=092816	9/28/2016 20:09	0.829039352	0.436468378
http://www.cosmopolitan.com/entertainment/a3914882/david-beckham-lookalike-debt/?mag=cos&list=nl_chg_news&src=nl&date=090116	9/28/2016 20:08	0.829791667	0.436140139
http://www.housebeautiful.com/room-decorating/colors/g627/paint-color-ideas/?mag=hbu&list=nl_hbn_news&src=nl&date=092816	9/28/2016 20:04	0.832013889	0.435172015
http://www.housebeautiful.com/room-decorating/colors/g627/paint-color-ideas/?mag=hbu&list=nl_hbn_news&src=nl&date=092816	9/28/2016 20:04	0.832141204	0.435116615
http://www.jcpenney.com/hempz-original-herbal-shampoo-for-damaged-color-treated-hair-33-oz/prod.jump?ppId=pp5007230174&cm_mmc=Affiliates-_-J84DHJLQkR4-_-1-_-10&utm_medium=affiliate&utm_source=J84DHJLQkR4&utm_campaign=1&utm_content=10&siteID=J84DHJLQkR4-GunhXh1sg8Lda%2FX056u3fQ	9/28/2016 19:32	0.854212963	0.425618036
http://www.jcpenney.com/hempz-original-herbal-shampoo-for-damaged-color-treated-hair-33-oz/prod.jump?ppId=pp5007230174&cm_mmc=Affiliates-_-J84DHJLQkR4-_-1-_-10&utm_medium=affiliate&utm_source=J84DHJLQkR4&utm_campaign=1&utm_content=10&siteID=J84DHJLQkR4-biodUyDD2RuacouyfoSxfA	9/28/2016 19:32	0.854293981	0.425583555
http://www.cosmopolitan.com/entertainment/celebs/a3919465/courteney-cox-jennifer-aniston-brangelina-divorce/?mag=cos&list=nl_chg_news&src=nl&date=090116	9/28/2016 18:04	0.915717593	0.400229321
http://www.cosmopolitan.com/entertainment/a3917926/brad-pitt-skips-film-premiere-voyage-of-time-statement/?mag=cos&list=nl_chg_news&src=nl&date=090116	9/28/2016 18:04	0.915949074	0.400136686
http://www.cosmopolitan.com/entertainment/a3917926/brad-pitt-skips-film-premiere-voyage-of-time-statement/?mag=cos&list=nl_chg_news&src=nl&date=090116	9/28/2016 18:04	0.916006944	0.400113531
http://www.cosmopolitan.com/entertainment/celebs/a3620129/brad-pitt-child-abuse-investigation-angelina-jolie/	9/28/2016 18:02	0.916736111	0.399821888
http://www.cosmopolitan.com/entertainment/a3917926/brad-pitt-skips-film-premiere-voyage-of-time-statement/?mag=cos&list=nl_chg_news&src=nl&date=090116	9/28/2016 18:02	0.917314815	0.399590577
http://www.webmd.com/women/home-health-and-safety-9/color-psychology?page=2	9/28/2016 17:17	0.947974537	0.387525147
http://www.webmd.com/women/home-health-and-safety-9/color-psychology?page=2	9/28/2016 17:13	0.951145833	0.386298136
http://www.webmd.com/women/home-health-and-safety-9/color-psychology	9/28/2016 17:13	0.95119213	0.386280253
http://www.zillow.com/digs/duels/?duel_id=57167895b1bbaa050fa2cf06	9/28/2016 17:12	0.95150463	0.386159559
http://www.zillow.com/digs/bedrooms/new/?email_image_ids=5443448380	9/28/2016 17:07	0.955266204	0.38470972
http://www.zillow.com/digs/bedrooms/new/?email_image_ids=5443448380	9/28/2016 17:04	0.957013889	0.384037955
index=4	user_id=50605.0	Time Difference(DAYS)	Weight
http://www1.macys.com/shop/product/clinique-dramatically-different-moisturizing-gel-travel-size-15-ml?ID=1650191&CategoryID=30078&LinkType=&selectedSize=#fn=sp%3D1%26spc%3D1606%26slotId%3D3&LinkshareID=jjGrdbQr5vI-AuPOrMT.uB8OiA8CwAGrCg&PartnerID=LINKSHARE&cm_mmc=LINKSHARE-_-5-_-63-_-MP563	11/25/2016 4:18	0	1
http://www1.macys.com/shop/product/clinique-dramatically-different-moisturizing-gel-travel-size-15-ml?ID=1650191&CategoryID=30078&LinkType=&selectedSize=#fn=sp%3D1%26spc%3D1606%26slotId%3D3&LinkshareID=jjGrdbQr5vI-AuPOrMT.uB8OiA8CwAGrCg&PartnerID=LINKSHARE&cm_mmc=LINKSHARE-_-5-_-63-_-MP563	11/25/2016 4:18	6.94E-05	0.999930558
http://www1.macys.com/shop/product/clinique-dramatically-different-moisturizing-gel-travel-size-15-ml?ID=1650191&CategoryID=30078&LinkType=&selectedSize=#fn=sp%3D1%26spc%3D1606%26slotId%3D3&LinkshareID=jjGrdbQr5vI-AuPOrMT.uB8OiA8CwAGrCg&PartnerID=LINKSHARE&cm_mmc=LINKSHARE-_-5-_-63-_-MP563	11/25/2016 4:18	0.000300926	0.999699119
https://www.hsn.com/products/woosh-the-corner-brush/7951658	11/24/2016 4:24	0.995601852	0.369500993
https://www.hsn.com/products/woosh-the-corner-brush/7951658	11/24/2016 4:24	0.995949074	0.369372716
